"산업별(1)","산업별(2)",시점,데이터
"통신방송서비스","통신서비스",2017.04,914.44
"통신방송서비스","통신서비스",2017.05,878.11
"통신방송서비스","통신서비스",2017.06,928.39
"통신방송서비스","통신서비스",2017.07,918.9
"통신방송서비스","통신서비스",2017.08,879.94
"통신방송서비스","통신서비스",2017.09,804.08
"통신방송서비스","통신서비스",2017.10,821.13
"통신방송서비스","통신서비스",2017.11,855.17
"통신방송서비스","통신서비스",2017.12,910.75
"통신방송서비스","통신서비스",2018.01,965.89
"통신방송서비스","통신서비스",2018.02,912.21
"통신방송서비스","통신서비스",2018.03,977.2
"통신방송서비스","통신서비스",2018.04,1009.8
"통신방송서비스","통신서비스",2018.05,1000.76
"통신방송서비스","통신서비스",2018.06,876.63
"통신방송서비스","통신서비스",2018.07,896
"통신방송서비스","통신서비스",2018.08,915.67
"통신방송서비스","통신서비스",2018.09,901.26
"통신방송서비스","통신서비스",2018.10,791.95
"통신방송서비스","통신서비스",2018.11,786.33
"통신방송서비스","통신서비스",2018.12,745.36
"통신방송서비스","통신서비스",2019.01,769.34
"통신방송서비스","통신서비스",2019.02,778.47
"통신방송서비스","통신서비스",2019.03,772.44
"통신방송서비스","통신서비스",2019.04,843.45
"통신방송서비스","통신서비스",2019.05,813.51
"통신방송서비스","통신서비스",2019.06,802.59
"통신방송서비스","통신서비스",2019.07,790.96
"통신방송서비스","통신서비스",2019.08,777.15
"통신방송서비스","통신서비스",2019.09,787.5
"통신방송서비스","통신서비스",2019.10,748.76
"통신방송서비스","통신서비스",2019.11,705.56
"통신방송서비스","통신서비스",2019.12,708.27
"통신방송서비스","통신서비스",2020.01,708.33
"통신방송서비스","통신서비스",2020.02,673.88
"통신방송서비스","통신서비스",2020.03,575.51
"통신방송서비스","통신서비스",2020.04,728.13
"통신방송서비스","통신서비스",2020.05,792.59
"통신방송서비스","통신서비스",2020.06,715.15
"통신방송서비스","통신서비스",2020.07,712.04
"통신방송서비스","통신서비스",2020.08,717.27
"통신방송서비스","통신서비스",2020.09,716.3
"통신방송서비스","통신서비스",2020.10,694.08
"통신방송서비스","통신서비스",2020.11,811.32
"통신방송서비스","통신서비스",2020.12,843.39
"통신방송서비스","통신서비스",2021.01,850.66
"통신방송서비스","통신서비스",2021.02,956.44
"통신방송서비스","통신서비스",2021.03,1052.31
"통신방송서비스","통신서비스",2021.04,1001.75
"통신방송서비스","통신서비스",2021.05,1010.02
"통신방송서비스","통신서비스",2021.06,1053.52
"통신방송서비스","통신서비스",2021.07,1014.67
"통신방송서비스","통신서비스",2021.08,928.65
"통신방송서비스","통신서비스",2021.09,897.7
"통신방송서비스","통신서비스",2021.10,903.05
"통신방송서비스","통신서비스",2021.11,824
"통신방송서비스","통신서비스",2021.12,938.25
"통신방송서비스","통신서비스",2022.01,835.58
"통신방송서비스","통신서비스",2022.02,841.39
"통신방송서비스","통신서비스",2022.03,894.46
"통신방송서비스","통신서비스",2022.04,862.88
"통신방송서비스","통신서비스",2022.05,865.55
"통신방송서비스","통신서비스",2022.06,697.19
"통신방송서비스","통신서비스",2022.07,784.96
"통신방송서비스","통신서비스",2022.08,786.21
"통신방송서비스","통신서비스",2022.09,736.37
"통신방송서비스","통신서비스",2022.10,740.42
"통신방송서비스","통신서비스",2022.11,789.39
"통신방송서비스","통신서비스",2022.12,708.91
"통신방송서비스","통신서비스",2023.01,778.61
"통신방송서비스","통신서비스",2023.02,834.8
"통신방송서비스","통신서비스",2023.03,746.44
"통신방송서비스","통신서비스",2023.04,680.97
"통신방송서비스","통신서비스",2023.05,683.5
"통신방송서비스","통신서비스",2023.06,676.18
"통신방송서비스","통신서비스",2023.07,602.52
"통신방송서비스","통신서비스",2023.08,638.29
"통신방송서비스","통신서비스",2023.09,595.93
"통신방송서비스","통신서비스",2023.10,565.75
"통신방송서비스","통신서비스",2023.11,614.48
"통신방송서비스","통신서비스",2023.12,620.83
"통신방송서비스","통신서비스",2024.01,605.86
"통신방송서비스","통신서비스",2024.02,605.45
"통신방송서비스","통신서비스",2024.03,618.83
"통신방송서비스","통신서비스",2024.04,610.3
"통신방송서비스","통신서비스",2024.05,585.45
"통신방송서비스","통신서비스",2024.06,564.82
"통신방송서비스","방송서비스",2001.01,1356.9
"통신방송서비스","방송서비스",2001.02,1251.4
"통신방송서비스","방송서비스",2001.03,1095.7
"통신방송서비스","방송서비스",2001.04,1314.7
"통신방송서비스","방송서비스",2001.05,1490.5
"통신방송서비스","방송서비스",2001.06,1462.9
"통신방송서비스","방송서비스",2001.07,1307.3
"통신방송서비스","방송서비스",2001.08,1270.4
"통신방송서비스","방송서비스",2001.09,1210.5
"통신방송서비스","방송서비스",2001.10,1307
"통신방송서비스","방송서비스",2001.11,1523.4
"통신방송서비스","방송서비스",2001.12,1903.9
"통신방송서비스","방송서비스",2002.01,2324.4
"통신방송서비스","방송서비스",2002.02,2738.3
"통신방송서비스","방송서비스",2002.03,3234.5
"통신방송서비스","방송서비스",2002.04,2980.1
"통신방송서비스","방송서비스",2002.05,2622.2
"통신방송서비스","방송서비스",2002.06,2514.6
"통신방송서비스","방송서비스",2002.07,2546.1
"통신방송서비스","방송서비스",2002.08,2587.3
"통신방송서비스","방송서비스",2002.09,1907.4
"통신방송서비스","방송서비스",2002.10,1820.4
"통신방송서비스","방송서비스",2002.11,2033.7
"통신방송서비스","방송서비스",2002.12,1680.3
"통신방송서비스","방송서비스",2003.01,1738.1
"통신방송서비스","방송서비스",2003.02,1777
"통신방송서비스","방송서비스",2003.03,1623.2
"통신방송서비스","방송서비스",2003.04,1841.4
"통신방송서비스","방송서비스",2003.05,2048.5
"통신방송서비스","방송서비스",2003.06,1997.5
"통신방송서비스","방송서비스",2003.07,1793.1
"통신방송서비스","방송서비스",2003.08,1888.3
"통신방송서비스","방송서비스",2003.09,1737.2
"통신방송서비스","방송서비스",2003.10,1605
"통신방송서비스","방송서비스",2003.11,1556.8
"통신방송서비스","방송서비스",2003.12,1713.1
"통신방송서비스","방송서비스",2004.01,1423.4
"통신방송서비스","방송서비스",2004.02,1340.8
"통신방송서비스","방송서비스",2004.03,1446.1
"통신방송서비스","방송서비스",2004.04,1493.8
"통신방송서비스","방송서비스",2004.05,1148.48
"통신방송서비스","방송서비스",2004.06,1257.16
"통신방송서비스","방송서비스",2004.07,1052.77
"통신방송서비스","방송서비스",2004.08,1253.55
"통신방송서비스","방송서비스",2004.09,1290.09
"통신방송서비스","방송서비스",2004.10,1467.6
"통신방송서비스","방송서비스",2004.11,1604.45
"통신방송서비스","방송서비스",2004.12,1804.21
"통신방송서비스","방송서비스",2005.01,1983.72
"통신방송서비스","방송서비스",2005.02,2277.48
"통신방송서비스","방송서비스",2005.03,2294.05
"통신방송서비스","방송서비스",2005.04,2309.76
"통신방송서비스","방송서비스",2005.05,2337.84
"통신방송서비스","방송서비스",2005.06,2413.4
"통신방송서비스","방송서비스",2005.07,2788.56
"통신방송서비스","방송서비스",2005.08,2744.75
"통신방송서비스","방송서비스",2005.09,3087.88
"통신방송서비스","방송서비스",2005.10,3129.04
"통신방송서비스","방송서비스",2005.11,3676.58
"통신방송서비스","방송서비스",2005.12,4054.37
"통신방송서비스","방송서비스",2006.01,3889.88
"통신방송서비스","방송서비스",2006.02,3512.03
"통신방송서비스","방송서비스",2006.03,3255.09
"통신방송서비스","방송서비스",2006.04,3343.31
"통신방송서비스","방송서비스",2006.05,2806.72
"통신방송서비스","방송서비스",2006.06,2566.85
"통신방송서비스","방송서비스",2006.07,2563.65
"통신방송서비스","방송서비스",2006.08,2563.53
"통신방송서비스","방송서비스",2006.09,2728.63
"통신방송서비스","방송서비스",2006.10,2759.73
"통신방송서비스","방송서비스",2006.11,2870.35
"통신방송서비스","방송서비스",2006.12,2898.64
"통신방송서비스","방송서비스",2007.01,2551.68
"통신방송서비스","방송서비스",2007.02,2572.91
"통신방송서비스","방송서비스",2007.03,2557.7
"통신방송서비스","방송서비스",2007.04,2758.55
"통신방송서비스","방송서비스",2007.05,2763.73
"통신방송서비스","방송서비스",2007.06,3004.07
"통신방송서비스","방송서비스",2007.07,3179.96
"통신방송서비스","방송서비스",2007.08,2977.68
"통신방송서비스","방송서비스",2007.09,2924.02
"통신방송서비스","방송서비스",2007.10,2757.49
"통신방송서비스","방송서비스",2007.11,2463.96
"통신방송서비스","방송서비스",2007.12,2320.55
"통신방송서비스","방송서비스",2008.01,2251.5
"통신방송서비스","방송서비스",2008.02,2327.18
"통신방송서비스","방송서비스",2008.03,2489.23
"통신방송서비스","방송서비스",2008.04,2367.03
"통신방송서비스","방송서비스",2008.05,2461.45
"통신방송서비스","방송서비스",2008.06,2429.3
"통신방송서비스","방송서비스",2008.07,2398.21
"통신방송서비스","방송서비스",2008.08,2388.44
"통신방송서비스","방송서비스",2008.09,2372.64
"통신방송서비스","방송서비스",2008.10,1595.98
"통신방송서비스","방송서비스",2008.11,1540.46
"통신방송서비스","방송서비스",2008.12,1617.25
"통신방송서비스","방송서비스",2009.01,1682.77
"통신방송서비스","방송서비스",2009.02,1730.84
"통신방송서비스","방송서비스",2009.03,1883.77
"통신방송서비스","방송서비스",2009.04,2385
"통신방송서비스","방송서비스",2009.05,2535.38
"통신방송서비스","방송서비스",2009.06,2180.02
"통신방송서비스","방송서비스",2009.07,2227.37
"통신방송서비스","방송서비스",2009.08,2426.43
"통신방송서비스","방송서비스",2009.09,2530.16
"통신방송서비스","방송서비스",2009.10,2587.87
"통신방송서비스","방송서비스",2009.11,2629.23
"통신방송서비스","방송서비스",2009.12,2633.43
"통신방송서비스","방송서비스",2010.01,2287.55
"통신방송서비스","방송서비스",2010.02,2378.46
"통신방송서비스","방송서비스",2010.03,2368.58
"통신방송서비스","방송서비스",2010.04,2507.84
"통신방송서비스","방송서비스",2010.05,2550.81
"통신방송서비스","방송서비스",2010.06,2675.74
"통신방송서비스","방송서비스",2010.07,2930.16
"통신방송서비스","방송서비스",2010.08,3153.99
"통신방송서비스","방송서비스",2010.09,3171.33
"통신방송서비스","방송서비스",2010.10,3513.3
"통신방송서비스","방송서비스",2010.11,3471.91
"통신방송서비스","방송서비스",2010.12,3277.69
"통신방송서비스","방송서비스",2011.01,3644.92
"통신방송서비스","방송서비스",2011.02,3431.98
"통신방송서비스","방송서비스",2011.03,3584.67
"통신방송서비스","방송서비스",2011.04,3736.78
"통신방송서비스","방송서비스",2011.05,3863.07
"통신방송서비스","방송서비스",2011.06,3499.64
"통신방송서비스","방송서비스",2011.07,3963.88
"통신방송서비스","방송서비스",2011.08,3823.05
"통신방송서비스","방송서비스",2011.09,3553.52
"통신방송서비스","방송서비스",2011.10,3840.64
"통신방송서비스","방송서비스",2011.11,3666.45
"통신방송서비스","방송서비스",2011.12,3579.1
"통신방송서비스","방송서비스",2012.01,3722.45
"통신방송서비스","방송서비스",2012.02,4033.64
"통신방송서비스","방송서비스",2012.03,3688.58
"통신방송서비스","방송서비스",2012.04,3033.11
"통신방송서비스","방송서비스",2012.05,2993.33
"통신방송서비스","방송서비스",2012.06,2966.79
"통신방송서비스","방송서비스",2012.07,2855.1
"통신방송서비스","방송서비스",2012.08,3285.25
"통신방송서비스","방송서비스",2012.09,3437.38
"통신방송서비스","방송서비스",2012.10,3627.6
"통신방송서비스","방송서비스",2012.11,3767.92
"통신방송서비스","방송서비스",2012.12,3787.72
"통신방송서비스","방송서비스",2013.01,4289.3
"통신방송서비스","방송서비스",2013.02,4596.28
"통신방송서비스","방송서비스",2013.03,4468.38
"통신방송서비스","방송서비스",2013.04,4907.47
"통신방송서비스","방송서비스",2013.05,4908.67
"통신방송서비스","방송서비스",2013.06,4934.58
"통신방송서비스","방송서비스",2013.07,5253.27
"통신방송서비스","방송서비스",2013.08,4840.6
"통신방송서비스","방송서비스",2013.09,5184.42
