"지수종류별(1)","시점",데이터
"전기가스업","2023.11",619.8
"전기가스업","2023.12",619.34
"전기가스업","2024.01",648.58
"전기가스업","2024.02",786.02
"전기가스업","2024.03",704.09
"전기가스업","2024.04",689.35
"전기가스업","2024.05",657.96
"전기가스업","2024.06",742.37
"건설업","2000.01",101.24
"건설업","2000.02",77.23
"건설업","2000.03",74.7
"건설업","2000.04",69.75
"건설업","2000.05",62.24
"건설업","2000.06",67.57
"건설업","2000.07",55.54
"건설업","2000.08",61.2
"건설업","2000.09",51.18
"건설업","2000.10",38.26
"건설업","2000.11",39.47
"건설업","2000.12",40.85
"건설업","2001.01",56.24
"건설업","2001.02",51.77
"건설업","2001.03",39.4
"건설업","2001.04",41.31
"건설업","2001.05",52.58
"건설업","2001.06",58.01
"건설업","2001.07",46.52
"건설업","2001.08",54.92
"건설업","2001.09",54.39
"건설업","2001.10",52.57
"건설업","2001.11",64.31
"건설업","2001.12",64.57
"건설업","2002.01",70.29
"건설업","2002.02",72.6
"건설업","2002.03",73.21
"건설업","2002.04",58.91
"건설업","2002.05",54.2
"건설업","2002.06",51.84
"건설업","2002.07",55.08
"건설업","2002.08",60.72
"건설업","2002.09",49.28
"건설업","2002.10",47.27
"건설업","2002.11",52.57
"건설업","2002.12",44.87
"건설업","2003.01",42.24
"건설업","2003.02",44.46
"건설업","2003.03",46.14
"건설업","2003.04",54.87
"건설업","2003.05",62.31
"건설업","2003.06",59.96
"건설업","2003.07",58.13
"건설업","2003.08",62.12
"건설업","2003.09",61.08
"건설업","2003.10",58.96
"건설업","2003.11",61.5
"건설업","2003.12",66.75
"건설업","2004.01",63.13
"건설업","2004.02",65.84
"건설업","2004.03",65.94
"건설업","2004.04",66.44
"건설업","2004.05",59.31
"건설업","2004.06",57.94
"건설업","2004.07",55.09
"건설업","2004.08",68.51
"건설업","2004.09",73.9
"건설업","2004.10",85.53
"건설업","2004.11",85.94
"건설업","2004.12",92.29
"건설업","2005.01",101.41
"건설업","2005.02",109.85
"건설업","2005.03",103.37
"건설업","2005.04",106.47
"건설업","2005.05",109.41
"건설업","2005.06",127.66
"건설업","2005.07",143.15
"건설업","2005.08",137.68
"건설업","2005.09",161.88
"건설업","2005.10",160.77
"건설업","2005.11",192.11
"건설업","2005.12",198.61
"건설업","2006.01",193.01
"건설업","2006.02",191.74
"건설업","2006.03",204.91
"건설업","2006.04",236.75
"건설업","2006.05",205.91
"건설업","2006.06",184.81
"건설업","2006.07",200.47
"건설업","2006.08",206.85
"건설업","2006.09",211.78
"건설업","2006.10",231.91
"건설업","2006.11",259.23
"건설업","2006.12",248.09
"건설업","2007.01",222.52
"건설업","2007.02",242.02
"건설업","2007.03",242
"건설업","2007.04",277.73
"건설업","2007.05",356.11
"건설업","2007.06",339.74
"건설업","2007.07",394.95
"건설업","2007.08",393.75
"건설업","2007.09",404.01
"건설업","2007.10",444.31
"건설업","2007.11",387.76
"건설업","2007.12",399.88
"건설업","2008.01",296.5
"건설업","2008.02",355.16
"건설업","2008.03",341.74
"건설업","2008.04",337.57
"건설업","2008.05",332
"건설업","2008.06",291.8
"건설업","2008.07",257.43
"건설업","2008.08",213.19
"건설업","2008.09",228.41
"건설업","2008.10",153.21
"건설업","2008.11",143.73
"건설업","2008.12",164.62
"건설업","2009.01",172.02
"건설업","2009.02",148.76
"건설업","2009.03",177.41
"건설업","2009.04",202.73
"건설업","2009.05",207.24
"건설업","2009.06",196.58
"건설업","2009.07",213.57
"건설업","2009.08",219.21
"건설업","2009.09",218.95
"건설업","2009.10",216.87
"건설업","2009.11",217.04
"건설업","2009.12",226.67
"건설업","2010.01",203.51
"건설업","2010.02",195.26
"건설업","2010.03",202.44
"건설업","2010.04",182.2
"건설업","2010.05",164.41
"건설업","2010.06",179.78
"건설업","2010.07",184.57
"건설업","2010.08",189.09
"건설업","2010.09",207.6
"건설업","2010.10",218.21
"건설업","2010.11",213.58
"건설업","2010.12",229.22
"건설업","2011.01",246.05
"건설업","2011.02",201.12
"건설업","2011.03",216.85
"건설업","2011.04",226.64
"건설업","2011.05",206.51
"건설업","2011.06",221.74
"건설업","2011.07",229.77
"건설업","2011.08",197.06
"건설업","2011.09",167.15
"건설업","2011.10",184.13
"건설업","2011.11",168.46
"건설업","2011.12",175.64
"건설업","2012.01",191.56
"건설업","2012.02",203.14
"건설업","2012.03",199.2
"건설업","2012.04",177.12
"건설업","2012.05",166.55
"건설업","2012.06",162.61
"건설업","2012.07",152.51
"건설업","2012.08",157.2
"건설업","2012.09",164.57
"건설업","2012.10",148.98
"건설업","2012.11",148.67
"건설업","2012.12",155.13
"건설업","2013.01",157.4
"건설업","2013.02",154.03
"건설업","2013.03",153.49
"건설업","2013.04",128.73
"건설업","2013.05",145.95
"건설업","2013.06",131.81
"건설업","2013.07",133.55
"건설업","2013.08",130.57
"건설업","2013.09",140.61
"건설업","2013.10",137.23
"건설업","2013.11",134.82
"건설업","2013.12",129.71
"건설업","2014.01",126.42
"건설업","2014.02",138.16
"건설업","2014.03",137.82
"건설업","2014.04",137.68
"건설업","2014.05",131.82
"건설업","2014.06",138.4
"건설업","2014.07",153.6
"건설업","2014.08",149.33
"건설업","2014.09",143.96
"건설업","2014.10",128.3
"건설업","2014.11",122.93
"건설업","2014.12",118.66
"건설업","2015.01",125.9
"건설업","2015.02",142.8
"건설업","2015.03",147.99
"건설업","2015.04",149.28
"건설업","2015.05",143.21
"건설업","2015.06",145.53
"건설업","2015.07",143.66
"건설업","2015.08",135.41
"건설업","2015.09",133.04
"건설업","2015.10",125.94
"건설업","2015.11",117.68
"건설업","2015.12",107.79
"건설업","2016.01",119.5
"건설업","2016.02",111.27
"건설업","2016.03",120.76
"건설업","2016.04",126.68
"건설업","2016.05",114.27
"건설업","2016.06",108.63
"건설업","2016.07",117.13
"건설업","2016.08",116.32
"건설업","2016.09",117.8
"건설업","2016.10",114.46
"건설업","2016.11",105.54
"건설업","2016.12",111.43
"건설업","2017.01",109.47
"건설업","2017.02",118.12
"건설업","2017.03",120.23
"건설업","2017.04",121.12
"건설업","2017.05",127.87
"건설업","2017.06",121.8
"건설업","2017.07",121.8
"건설업","2017.08",110.54
"건설업","2017.09",105.23
"건설업","2017.10",107.41
"건설업","2017.11",102.08
"건설업","2017.12",103.47
"건설업","2018.01",113.87
"건설업","2018.02",101.87
"건설업","2018.03",107.74
"건설업","2018.04",136.84
"건설업","2018.05",145.69
"건설업","2018.06",120.47
"건설업","2018.07",120.04
"건설업","2018.08",121.21
"건설업","2018.09",125.98
"건설업","2018.10",97.27
"건설업","2018.11",109.17
"건설업","2018.12",112.6
"건설업","2019.01",121.54
"건설업","2019.02",113.32
"건설업","2019.03",111.53
"건설업","2019.04",111.29
"건설업","2019.05",108.39
"건설업","2019.06",113.78
"건설업","2019.07",98.33
"건설업","2019.08",94.16
"건설업","2019.09",100.16
"건설업","2019.10",93.38
"건설업","2019.11",91.72
"건설업","2019.12",94.07
"건설업","2020.01",86.48
"건설업","2020.02",78.51
"건설업","2020.03",67.87
"건설업","2020.04",84
"건설업","2020.05",86.23
"건설업","2020.06",80.95
"건설업","2020.07",85.79
"건설업","2020.08",85.82
"건설업","2020.09",82.89
"건설업","2020.10",85.12
"건설업","2020.11",94.72
"건설업","2020.12",106.2
"건설업","2021.01",107.25
"건설업","2021.02",107.65
"건설업","2021.03",118.68
"건설업","2021.04",127.11
"건설업","2021.05",137.46
"건설업","2021.06",138.57
"건설업","2021.07",135.61
"건설업","2021.08",134.35
"건설업","2021.09",130.08
"건설업","2021.10",125.71
"건설업","2021.11",108.52
"건설업","2021.12",115.08
"건설업","2022.01",105.3
"건설업","2022.02",112.68
"건설업","2022.03",123.19
"건설업","2022.04",116.09
"건설업","2022.05",108.47
"건설업","2022.06",95.48
"건설업","2022.07",94.29
"건설업","2022.08",97.46
"건설업","2022.09",77.12
"건설업","2022.10",72.67
"건설업","2022.11",85.39
"건설업","2022.12",73.6
"건설업","2023.01",80.05
"건설업","2023.02",75.37
"건설업","2023.03",73.95
"건설업","2023.04",77.74
"건설업","2023.05",77.45
"건설업","2023.06",76.18
"건설업","2023.07",73.16
"건설업","2023.08",71.8
"건설업","2023.09",70.4
"건설업","2023.10",67.47
"건설업","2023.11",75.19
"건설업","2023.12",71.39
"건설업","2024.01",72.26
"건설업","2024.02",73.6
"건설업","2024.03",69.17
"건설업","2024.04",72.17
"건설업","2024.05",71.2
"건설업","2024.06",70.19
"운수창고업","2000.01",726.69
"운수창고업","2000.02",673.5
"운수창고업","2000.03",733.95
"운수창고업","2000.04",550.21
"운수창고업","2000.05",433.71
"운수창고업","2000.06",488.36
"운수창고업","2000.07",451.72
"운수창고업","2000.08",442.78
"운수창고업","2000.09",370.68
"운수창고업","2000.10",301.79
"운수창고업","2000.11",289.35
"운수창고업","2000.12",310.66
"운수창고업","2001.01",375.97
"운수창고업","2001.02",363.93
"운수창고업","2001.03",298.59
"운수창고업","2001.04",305.56
"운수창고업","2001.05",360.9
"운수창고업","2001.06",342.47
"운수창고업","2001.07",304.49
"운수창고업","2001.08",297.5
"운수창고업","2001.09",242.78
"운수창고업","2001.10",253
"운수창고업","2001.11",333.41
"운수창고업","2001.12",344.71
"운수창고업","2002.01",485.17
"운수창고업","2002.02",614.89
"운수창고업","2002.03",698.04
"운수창고업","2002.04",676.43
"운수창고업","2002.05",612.81
"운수창고업","2002.06",525.71
"운수창고업","2002.07",567.05
"운수창고업","2002.08",525.44
"운수창고업","2002.09",370.09
"운수창고업","2002.10",443.5
"운수창고업","2002.11",500.29
"운수창고업","2002.12",400.58
"운수창고업","2003.01",416.77
"운수창고업","2003.02",442.7
"운수창고업","2003.03",349.62
"운수창고업","2003.04",432.16
"운수창고업","2003.05",511.14
"운수창고업","2003.06",540.09
"운수창고업","2003.07",524.75
"운수창고업","2003.08",676.15
"운수창고업","2003.09",629.51
"운수창고업","2003.10",821.19
"운수창고업","2003.11",906.05
"운수창고업","2003.12",977.33
"운수창고업","2004.01",972.18
"운수창고업","2004.02",944.13
"운수창고업","2004.03",888.41
"운수창고업","2004.04",802.05
"운수창고업","2004.05",774.69
"운수창고업","2004.06",841.49
"운수창고업","2004.07",810.56
"운수창고업","2004.08",967.92
"운수창고업","2004.09",922.12
"운수창고업","2004.10",1066.4
"운수창고업","2004.11",1209.56
"운수창고업","2004.12",1178.31
"운수창고업","2005.01",1160.66
"운수창고업","2005.02",1430.75
"운수창고업","2005.03",1352.97
"운수창고업","2005.04",1268.48
"운수창고업","2005.05",1258.48
"운수창고업","2005.06",1286.73
"운수창고업","2005.07",1376.97
"운수창고업","2005.08",1224.67
"운수창고업","2005.09",1400.97
"운수창고업","2005.10",1313.1
"운수창고업","2005.11",1497.13
"운수창고업","2005.12",1629.29
"운수창고업","2006.01",1609.89
"운수창고업","2006.02",1623.6
"운수창고업","2006.03",1458.16
"운수창고업","2006.04",1589.97
"운수창고업","2006.05",1562
"운수창고업","2006.06",1537.28
"운수창고업","2006.07",1362.78
"운수창고업","2006.08",1460
"운수창고업","2006.09",1536.96
"운수창고업","2006.10",1532.93
"운수창고업","2006.11",1755.45
"운수창고업","2006.12",1707.46
"운수창고업","2007.01",1584.53
"운수창고업","2007.02",1685.61
"운수창고업","2007.03",1855.19
"운수창고업","2007.04",2190.14
"운수창고업","2007.05",2904.82
"운수창고업","2007.06",2647.76
"운수창고업","2007.07",3537.85
"운수창고업","2007.08",3434.04
"운수창고업","2007.09",3506.13
"운수창고업","2007.10",4379.89
"운수창고업","2007.11",3804.67
"운수창고업","2007.12",3483.02
"운수창고업","2008.01",2852.3
"운수창고업","2008.02",3164.06
"운수창고업","2008.03",3073.37
"운수창고업","2008.04",3208.97
"운수창고업","2008.05",3168.3
"운수창고업","2008.06",2899.63
"운수창고업","2008.07",2814.24
"운수창고업","2008.08",2620.5
"운수창고업","2008.09",2529.85
"운수창고업","2008.10",1925.18
"운수창고업","2008.11",1878.79
"운수창고업","2008.12",1992.21
"운수창고업","2009.01",1952.48
"운수창고업","2009.02",1723.34
"운수창고업","2009.03",1894.51
"운수창고업","2009.04",2076.83
"운수창고업","2009.05",2173.14
"운수창고업","2009.06",2048.26
